id,created_at,date,time,timezone,user_id,username,name,tweet,hashtags,link,sentiment,depression_score
1.11E+18,1.55E+12,3/12/2019,12:54:35,India Standard Time,1607181338,reweth,Reel Orca Hours @VF," more like depression time, fck.",[],https://twitter.com/Reweth/status/1105368975293145089,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:54:16,India Standard Time,32444471,sherlake,paladin danse,"why do i even listen to music, i have severe depression, none of this helps, it just makes me feel alone",[],https://twitter.com/Sherlake/status/1105368896805236736,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:54:13,India Standard Time,1.04E+18,beekind8,Bee Kind,"#gardening, #nature, #outdoors  - such good  therapy for my depression. We have a beautiful natural world.  https://twitter.com/silverpebble/status/1105114699048329216 …","['#gardening', '#nature', '#outdoors', '#depression']",https://twitter.com/BeeKind8/status/1105368885744816128,1,0.3
1.11E+18,1.55E+12,3/12/2019,12:54:04,India Standard Time,307082256,hurricxne,𝕽𝖞𝖆𝖓,Bro ugh depression & anxiety are like.... shitty. Like all my basic human needs are met but im still miserable & im not about it for,[],https://twitter.com/hurricxne/status/1105368846179819520,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:54:03,India Standard Time,63741595,50pasento,dan hayami,40 Brutally Honest Pictures Show How Easily Depression Can Be Concealed  http://www.thinkinghumanity.com/2019/02/40-brutally-honest-pictures-show-how-easily-depression-can-be-concealed.html …,[],https://twitter.com/50pasento/status/1105368840601591808,0,0
1.11E+18,1.55E+12,3/12/2019,12:53:54,India Standard Time,461682404,nekojenw,NekoJenW@NOSPOILERSPLS,I know recovery takes time and I KNOW I'm getting better but Depression still has me in a stranglehold.,[],https://twitter.com/NekoJenW/status/1105368802898763776,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:53:47,India Standard Time,52977199,wolframheart,The Writhing Ruin,I have anxiety and depression.,[],https://twitter.com/WolfRamHeart/status/1105368776780980225,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:53:34,India Standard Time,1286562751,ytlc1,YTLC,"Brain stimulation improves depression symptoms, restores brain waves in clinical study  http://dlvr.it/R0fWp3  pic.twitter.com/mLHEIHs8g2",[],https://twitter.com/YTLC1/status/1105368721072115714,0,0
1.11E+18,1.55E+12,3/12/2019,12:53:27,India Standard Time,487767310,iamdrssekandi,Ssekandi M Abdul,"Rabies   Rabies is a viral encephalitis transmitted by the saliva of infected bats and certain other infected mammals.   Symptoms include depression and fever, followed by agitation, excessive salivation, and hydrophobia.   Diagnosis is by skin biopsy with fluorescent (1/3)",[],https://twitter.com/IAmDrSsekandi/status/1105368690466275328,0,0
1.11E+18,1.55E+12,3/12/2019,12:53:16,India Standard Time,9.40E+17,farverrose,Emily Rose Farver,"I do the same thing,people suck,I have insecurity issues&been diagnosed with axintey and depression,people shouldn't judge other people but it happens",[],https://twitter.com/FarverRose/status/1105368644941500416,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:53:14,India Standard Time,3071935439,nescafe_kun,BAZ IN JAN.,fighting the depression. ,[],https://twitter.com/Nescafe_kun/status/1105368635768397824,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:53:12,India Standard Time,1.03E+18,wellconor,WELLCONOR,"Mindfulness decreases #stress #anxiety #depression irritability, emotional reactivity, and #fatigue It also reduces compulsive thinking with negative affect. It regulates #emotions and improves #concentration working memory, and cognitive flexibility. ⬇️  http://www.wellconor.com  pic.twitter.com/RWNV7RNugX","['#stress', '#anxiety', '#depression', '#fatigue', '#emotions', '#concentration']",https://twitter.com/WellConor/status/1105368629107982336,0,0
1.11E+18,1.55E+12,3/12/2019,12:53:06,India Standard Time,9.17E+17,camthechemist,Cambria🏳️‍🌈,"This is my last wave of depression , and heartbreak .. I’ll try NEVER to fall this deep again",[],https://twitter.com/CamTheChemist/status/1105368605372399616,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:52:54,India Standard Time,101309570,shellybraywilki,Michelle wilkins,Need you advice @Fearnecotton . Best #happyplace podcast to share with college peers about depression #cpcab #bcap #depression #presentation got to do 15min talk about depression/counselling & self help 💕💕,"['#happyplace', '#cpcab', '#bcap', '#depression', '#presentation']",https://twitter.com/Shellybraywilki/status/1105368553912500224,0,0
1.11E+18,1.55E+12,3/12/2019,12:52:18,India Standard Time,354175289,arlanymor,Arlanymor,I am gone back into a black depression,[],https://twitter.com/Arlanymor/status/1105368401764147200,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:52:08,India Standard Time,7.23E+17,ss_final,D.I.A.D.,Turn to friends and family members who make you feel loved and cared for. Stop #depression,['#depression'],https://twitter.com/SS_Final/status/1105368361586909184,0,0
1.11E+18,1.55E+12,3/12/2019,12:52:06,India Standard Time,8.74E+17,ccxoxo___,citlalli,"depression is no joke, I am the sufferer",[],https://twitter.com/ccxoxo___/status/1105368352883499009,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:51:57,India Standard Time,9.55E+17,dmarigiri_,MARIGIRI🇰🇪,#MentalHealthBillKE Kenya seems so caught up on the fast road to development that it has not stopped to look out for those left on the way side suffering from depression and other illnesses.  pic.twitter.com/WZrI6vmAFE,['#mentalhealthbillke'],https://twitter.com/Dmarigiri_/status/1105368312224116736,0,0
1.11E+18,1.55E+12,3/12/2019,12:51:29,India Standard Time,1.08E+18,bkltr1,bkltr,I’m attracted to post-depression people: those who have seen some shit and came back in one piece. Scars signify survivability and are related to courage (cowards stay in a safe zone). Scars are sexy.,[],https://twitter.com/bkltr1/status/1105368195706183682,0,0
1.11E+18,1.55E+12,3/12/2019,12:51:28,India Standard Time,3073667643,asiagreenwade,AsiaBoo❤️,I wish all this hurt and depression could just go away 😪 . God i need you 🙏🏾💔,[],https://twitter.com/AsiaGreenwade/status/1105368191121776640,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:51:12,India Standard Time,8.79E+17,aliamraiz2,Ali Amraiz,And what percent men having depression?,[],https://twitter.com/AliAmraiz2/status/1105368124319096832,0,0
1.11E+18,1.55E+12,3/12/2019,12:51:10,India Standard Time,9.76E+17,idroohio,IDRO,'It saved my life': Relative of party drug 'Special K' could revolutionize depression treatment - USA TODAY  https://www.usatoday.com/story/news/nation/2019/03/06/esketamine-nasal-spray-drug-could-transform-treatment-depression/3077883002/ …,[],https://twitter.com/IDROOhio/status/1105368118606606336,0,0
1.11E+18,1.55E+12,3/12/2019,12:51:10,India Standard Time,4881705591,rileytaugor,RileyTaugor🦇®🚧,Exhale depression as the wind blows,[],https://twitter.com/RileyTaugor/status/1105368115272019968,0,0
1.11E+18,1.55E+12,3/12/2019,12:51:02,India Standard Time,926934090,jamie_crispin,jαmεs⚡️🔜Electric Forest🌲✨,I’m honestly so excited for it to be warm and light out again bc having seasonal depression on top of my chronic depression is ROUGH bro,[],https://twitter.com/jamie_crispin/status/1105368083072458754,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:50:52,India Standard Time,9.34E+17,prashnachinha1,Prashna chinha,Depression 🤔,[],https://twitter.com/Prashnachinha1/status/1105368039489327106,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:50:21,India Standard Time,1.02E+18,wezcuz,アンツド عولاق بلاك /سولجا بوي تلب 💛,At first I thought this gave me depression but second time I was like NOPE this gave me brain cancer  https://twitter.com/m_i_z_o17/status/1105172783540113408 …,[],https://twitter.com/wezcuz/status/1105367912590778368,1,0.3
1.11E+18,1.55E+12,3/12/2019,12:50:06,India Standard Time,2869657751,iamjohncrich,Binais🇳🇬,"Failing to provide for the ones you love I believe z a major cause for Depression. While seeking a Nice paying Job become a CEO in a major skill of yours be it cooking, cleaning, event planning etc",[],https://twitter.com/iamjohncrich/status/1105367846509531136,0,0
1.11E+18,1.55E+12,3/12/2019,12:50:03,India Standard Time,1.10E+18,kyle44071663,Kyle,Thags my Depression watching me and is about to attack,[],https://twitter.com/Kyle44071663/status/1105367835860234240,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:50:00,India Standard Time,1.09E+18,hafsaysss,Hafsa🦋,Thank you for being so loyal with me @ depression ❤🌚,[],https://twitter.com/hafsaysss/status/1105367823423963136,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:49:52,India Standard Time,2193336337,trinityjewel_,T.J.,Me fighting my depression with healthier coping mechanisms and resilience built through years of trauma  pic.twitter.com/21DdHqVSbW,[],https://twitter.com/trinityjewel_/status/1105367791639515136,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:49:47,India Standard Time,7.71E+17,izabella23_,Vixen🕸🖤,BC DEPRESSION IS REAL,[],https://twitter.com/izabella23_/status/1105367769833324544,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:49:44,India Standard Time,83034871,nofakeidentity,OBaLoLA👑, just suffering from depression.,[],https://twitter.com/NoFakeIdentity/status/1105367757678235648,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:49:38,India Standard Time,8.68E+17,april_kellinger,April JK,"That's a question for someone more educated than I. Substance abuse, poverty, diabetes, mental health disorders such as PTSD, depression, generational poverty, probably a lot of the same issues you face. Except with 1 exception, extinction. Gov forced termination & assimilation.",[],https://twitter.com/april_kellinger/status/1105367732860534784,0,0
1.11E+18,1.55E+12,3/12/2019,12:49:35,India Standard Time,8.04E+17,killaaqueeen,Queen 🇭🇹👑💰,"I need a good link cause school, work, & depression has been kicking my ass lately  https://twitter.com/veeelectra/status/1104210047318609921 …",[],https://twitter.com/killaaqueeen/status/1105367717295677440,1,0.2
1.11E+18,1.55E+12,3/12/2019,12:49:17,India Standard Time,9.51E+17,othemuffin,will,My depression paying me an unexpected visit  pic.twitter.com/0EgdVfjC5o,[],https://twitter.com/othemuffin/status/1105367643622649856,1,0.3
1.11E+18,1.55E+12,3/12/2019,12:49:17,India Standard Time,9.06E+17,noxturnes,"pastel, or is it",happy elements don�t give us depression ,[],https://twitter.com/noxturnes/status/1105367642003726336,0,0
1.11E+18,1.55E+12,3/12/2019,12:49:16,India Standard Time,1.11E+18,avphq,Abandoned Veteran Project,"Solid exercise can be enough to help decrease depression, PTSD, stress and anxiety. Often time pills are handed out too easily. AVP wants to help veterans get on a solid regimen and be the supportive community every veteran can lean on. #Veterans #PTSD #depression #fitness","['#veterans', '#ptsd', '#depression', '#fitness']",https://twitter.com/AvpHq/status/1105367638870392834,0,0
1.11E+18,1.55E+12,3/12/2019,12:49:13,India Standard Time,902759936,garypalastro,Gary P.,"RT PhilMcCrackin44 ""RT ReconRandy444: Daylight savings time needs to go away. Studies show with more daylight less traffic accidents not to mention ppl that suffer from depression #Veterans realDonaldTrump said he would sign the Bill if introduced. Please RT & RT 🙏🏻🇺🇸 RealDr…",['#veterans'],https://twitter.com/GaryPalastro/status/1105367627390742529,0,0
1.11E+18,1.55E+12,3/12/2019,12:49:13,India Standard Time,53488330,posssiblykiara,🍒,My room has fallen down a depression hole it’s so dirty again <smiling>: ),[],https://twitter.com/posssiblykiara/status/1105367624894996481,0,0
1.11E+18,1.55E+12,3/12/2019,12:49:09,India Standard Time,9.33E+17,whytnhmb,‏helin,"i get that, but what i mean is like someone shouldnt self diagnose themselves with anxiety because theyre stressed or self diagnose with depression because they are sad for a while",[],https://twitter.com/whytnhmb/status/1105367610210820096,0,0
1.11E+18,1.55E+12,3/12/2019,12:49:07,India Standard Time,8.06E+17,elizvbethn,elizabeth ♡,"i overthink myself into depression every night, it's quite unhealthy",[],https://twitter.com/elizvbethn/status/1105367602321387520,0,0
1.11E+18,1.55E+12,3/12/2019,12:48:35,India Standard Time,439226464,shawnamcnerney,✡🙏Shawna McBernie✌❤,"I'm not the elite. I'm a single mother, on welfare. I've been struggling with severe depression and anxiety for the past year, which has greatly impacted my ability to find employment. I struggle every month!! But keep acting like you know me.",[],https://twitter.com/ShawnaMcNerney/status/1105367467205910530,1,0.8
1.11E+18,1.55E+12,3/12/2019,12:48:21,India Standard Time,9.98E+17,ytndickswinga,YTN baby penis,My first anime con in Pasadena :) I was a lil thicc in this pic after a long run of depression malt liquor and fried chicken  pic.twitter.com/ydk0xsh0Vf,[],https://twitter.com/ytndickswinga/status/1105367410255659008,0,0
1.11E+18,1.55E+12,3/12/2019,12:47:21,India Standard Time,2236964701,tibbsandbones,Tibbs & BONES,"depression really got me chillin, I hate this.  pic.twitter.com/kzIOpIVsUp",[],https://twitter.com/Tibbsandbones/status/1105367155858501634,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:46:53,India Standard Time,1.02E+18,bringgreedyback,Lilly//Shawn- 25~Ariana- TBC~Xtina- 244,"Tina, you rock and the show will make you have PCD (post concert depression, my demi PCD is coming throught like 7 months later)",[],https://twitter.com/bringgreedyback/status/1105367037432549378,0,0
1.11E+18,1.55E+12,3/12/2019,12:46:47,India Standard Time,1.03E+18,trickcapital,CapitalTrick,Been struggling a lot: suffering depression ,[],https://twitter.com/TrickCapital/status/1105367015374483456,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:46:45,India Standard Time,1060311662,janf1861,Jan F. de Vries,March 2019 is “The Great TRUMP Depression” month. 5 weeks of “The Great TRUMP Depression” disrupting society and people’s lives. Many $ billions wasted due his sad behavior and poor judgement.  Unfit for the job. Robert Mueller will make America great again 🎈🇺🇸,[],https://twitter.com/Janf1861/status/1105367005824204800,0,0
1.11E+18,1.55E+12,3/12/2019,12:46:35,India Standard Time,9.08E+17,spicybaum,a.m.,ask him for his stance on the  2007 depression,[],https://twitter.com/spicybaum/status/1105366964057169920,0,0
1.11E+18,1.55E+12,3/12/2019,12:46:33,India Standard Time,7.28E+17,caravanmusicco1,JJ, https://www.justgiving.com/crowdfunding/joanne-kane-1?utm_term=x6maMnZ3X … #CrowdFundingExposure #crowdfunding #seekinghelp #chronicillness #Lupus #iBD #RA #ChronicRC #mentalhealth #jjkaneallnewmusicshow #jjkane #bedbound #CFS #depression #chronicpain #sjgroens #osteoarthritis #chronsdisease #unsignedmusic #unsignedmusic #helpjj,"['#crowdfundingexposure', '#crowdfunding', '#seekinghelp', '#chronicillness', '#lupus', '#ibd', '#ra', '#chronicrc', '#mentalhealth', '#jjkaneallnewmusicshow', '#jjkane', '#bedbound', '#cfs', '#depression', '#chronicpain', '#sjgroens', '#osteoarthritis', '#chronsdisease', '#unsignedmusic', '#unsignedmusic', '#helpjj']",https://twitter.com/caravanmusicco1/status/1105366954724999168,0,0
1.11E+18,1.55E+12,3/12/2019,12:46:11,India Standard Time,2193461638,beardedsnorlax_,Will,"I’m just so tired of having shit wrong with me, man. If it’s not anxiety, it’s my skin, if not that then it’s migraines, if not that, it’s my depression and bipolar, if not that then it’s my feet. Fuck, dude. Can I get a do over on life?",[],https://twitter.com/beardedsnorlax_/status/1105366861628260353,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:45:44,India Standard Time,7.92E+17,yahboicharles,Nick Price,"#extremelylosetheory: what if depression is caused by suppression of natural tendencies of the brain that are expressed as what is perceived as ""abnormal"" behavior by society, and therefore exists at a rate of 1/4 in America due to our extremely critical, rigid social culture?",['#extremelylosetheory'],https://twitter.com/yahboicharles/status/1105366749568884736,0,0
1.11E+18,1.55E+12,3/12/2019,12:45:27,India Standard Time,136254192,tack261,M.Tack,Depressionすごい,[],https://twitter.com/tack261/status/1105366679272382465,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:45:27,India Standard Time,928897758,clmonly,My Marialva,Depression Glass bottle Special! Make this little cruet bottle yours tonight for only $12 plus 📦   ——————————————— Comment MINE when you find your Vintage Love 💗 and direct message with…  https://www.instagram.com/p/Bu5kbKgF8Fl/?utm_source=ig_twitter_share&igshid=668ggctnbwn4 …,[],https://twitter.com/CLMonly/status/1105366676357279745,0,0
1.11E+18,1.55E+12,3/12/2019,12:45:23,India Standard Time,284929919,zombiie_n,سيد‎ ثقلین حيدر," Depression, anxiety and stress are caused when we are living to please other’s..",[],https://twitter.com/Zombiie_N/status/1105366660637061120,0,0
1.11E+18,1.55E+12,3/12/2019,12:45:20,India Standard Time,3338631255,maltaangels,Leigh O'Neill,"For those interested to learn more of the benefits related to Hemp/CBD Oil please read the link below.  Feedback is very positive in the areas of anxiety, depression, sleep, reducing aches and pains, lowering blood pressure,...  http://www.leighoneill.net/cbd-hemp-oil-in-malta/ …",[],https://twitter.com/Maltaangels/status/1105366649845305344,0,0
1.11E+18,1.55E+12,3/12/2019,12:45:16,India Standard Time,3836988803,lordwithmeabide,LordWithMe,"depression is affecting my life, when it will be over ",[],https://twitter.com/lordwithmeabide/status/1105366631478370304,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:45:11,India Standard Time,240286075,sciseekfeed,ScienceSeeker Feed,PsycPORT: Psychology Newswire:  FDA expected to approve nasal spray for depression  http://zpr.io/gm7wt ,[],https://twitter.com/SciSeekFeed/status/1105366610863419393,0,0
1.11E+18,1.55E+12,3/12/2019,12:45:10,India Standard Time,240286075,sciseekfeed,ScienceSeeker Feed,"PsycPORT: Psychology Newswire:  Sinus problems tied to higher risk of depression, anxiety   http://zpr.io/gm7wg ",[],https://twitter.com/SciSeekFeed/status/1105366606283227136,0,0
1.11E+18,1.55E+12,3/12/2019,12:45:07,India Standard Time,127787863,jagranjosh,JagranJosh India,"How Teen Life Coaching can help students overcome Depression & Social Anxiety?: Teenagers are often faced with problems that only a few adults really understand. Be it social anxiety, depression or shyness; students...  https://www.facebook.com/jagranjosh/videos/274643143429210/ …",[],https://twitter.com/Jagranjosh/status/1105366595155574784,0,0
1.11E+18,1.55E+12,3/12/2019,12:44:48,India Standard Time,747427466,msrade92,Grandma Rade 🇬🇩🏴󠁧󠁢󠁳󠁣󠁴󠁿,Im never gonna tell my son ‘big boys don’t cry’ because that’s not true.. You can cry all you like. It won’t be my son who is battling depression and can’t talk to someone.,[],https://twitter.com/MsRade92/status/1105366512968368128,0,0
1.11E+18,1.55E+12,3/12/2019,12:44:38,India Standard Time,1.02E+18,transpiritual1,Capricorn Stellium ♑🔮," I'm stressed severely at the moment, but I'm trying my best to deal with it somewhow.",[],https://twitter.com/transpiritual1/status/1105366473751621632,1,0.4
1.11E+18,1.55E+12,3/12/2019,12:44:37,India Standard Time,43688841,shazbudclo,sharon matthews,"Hope there left some life after depression and anxiety , m tired.",[],https://twitter.com/shazbudclo/status/1105366468198318080,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:44:25,India Standard Time,1060311662,janf1861,Jan F. de Vries,March 2019 is “The Great TRUMP Depression” month. 5 weeks of “The Great TRUMP Depression” disrupting society and people’s lives. Many $ billions wasted due his sad behavior and poor judgement.  Unfit for the job. Robert Mueller will make America great again 🎈🇺🇸,[],https://twitter.com/Janf1861/status/1105366417564729344,0,0
1.11E+18,1.55E+12,3/12/2019,12:44:20,India Standard Time,8.48E+17,little_starglow,🌕작은 별 🌕Always be with You🌕,"That I'm wrong for being hurt when there are others who have experienced worse. That I'm making the PTSD depression and anxiety all up in my head cause it wasnt that serious. I'm trying my hardest, but nights like these even as I heal, I end up stuck with it playing over and over",[],https://twitter.com/little_starglow/status/1105366398384005122,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:44:18,India Standard Time,7.40E+17,mariagaian,DitchtheBlackDog,You're enough. I'm enough. Our problems with depression & anxiety began when we first felt we weren't enough. We weren't born feeling that way. Rapid Transformational Therapy™ & the Gaian Coaching Method™ can help you feel enough again. You'll heal. #mentalhealth #abuse pic.twitter.com/UsL5T7GDag,"['#mentalhealth', '#abuse']",https://twitter.com/MariaGaian/status/1105366387206307840,0,0
1.11E+18,1.55E+12,3/12/2019,12:44:17,India Standard Time,1060311662,janf1861,Jan F. de Vries,March 2019 is “The Great TRUMP Depression” month. 5 weeks of “The Great TRUMP Depression” disrupting society and people’s lives. Many $ billions wasted due his sad behavior and poor judgement.  Unfit for the job. Robert Mueller will make America great again 🎈🇺🇸,[],https://twitter.com/Janf1861/status/1105366383855128576,0,0
1.11E+18,1.55E+12,3/12/2019,12:44:12,India Standard Time,7.04E+17,_p_i_l_l_,PILL,"� Accelerates existential fatigue, frequent migraine and depression. Done with this life.",[],https://twitter.com/_p_i_l_l_/status/1105366363386859520,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:44:04,India Standard Time,320790659,timmorton2,(((Tim Morton))),"“Symptoms of CTE include depression, memory loss and mood swings. Mark Catlin said Kelly’s death was due to a “perfect storm” of overtraining, taking too much on, depression and not fully comprehending the effects of her concussion.” @suey2y https://gu.com/p/bxat9/stw ",[],https://twitter.com/TimMorton2/status/1105366331598135296,0,0
1.11E+18,1.55E+12,3/12/2019,12:43:51,India Standard Time,1.08E+18,sparkly_breen,🌹Chloe//⚡️#WILDONE,Just my depression getting me down�over and over again.,[],https://twitter.com/sparkly_breen/status/1105366276665356288,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:43:46,India Standard Time,138106452,gwen6930,Gwendydd St.Clair,Left with nothing so we will die in the streets like we did during the great depression.,[],https://twitter.com/Gwen6930/status/1105366255626727424,0,0
1.11E+18,1.55E+12,3/12/2019,12:43:36,India Standard Time,2937547882,dkhavc,Dk,Kendrick saved me from suicide X saved me from depression but depression has started to dominate my life again. https://twitter.com/dkhavc/status/1105363655909093376 …,[],https://twitter.com/dkhavc/status/1105366210953265152,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:43:34,India Standard Time,1.10E+18,zaraxx5,zara xx,wonder if anything can cure my depression 🙃,[],https://twitter.com/zaraxx5/status/1105366203789381632,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:43:33,India Standard Time,1622219137,shenmaxiu,沈马修, I think you’re both smart and generally awesome.,[],https://twitter.com/shenmaxiu/status/1105366198659633152,0,0
1.11E+18,1.55E+12,3/12/2019,12:43:18,India Standard Time,1.08E+18,erinjb131,erinj 🌙,"kinda odd but i can tell my depression is gone, i have multiple snap streaks with multiple friends love you bitches",[],https://twitter.com/erinjb131/status/1105366139318796288,0,0
1.11E+18,1.55E+12,3/12/2019,12:43:02,India Standard Time,1.07E+18,jinxfulx,Jinxful 💤," Sorry to say. I'm going to be homeless again, hope each an everyone in @MRKNCIan Makes it, great team. Depression is ruining me an alot of things going on. ",[],https://twitter.com/Jinxfulx/status/1105366071119437825,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:42:57,India Standard Time,7.01E+17,riri_babypanda,KyunieRiri_MikeyIsHere #StayStrong,I shouldnt have watched this moment right now when I am already in depression. It sucks.,[],https://twitter.com/riri_babypanda/status/1105366047815692289,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:42:35,India Standard Time,394621313,lucindanatdoc,Lucinda Miller,"They identified specific groups of microorganisms that positively or negatively correlated with mental health. Two bacterial genera, Coprococcus & Dialister, were consistently depleted in individuals with depression, regardless of antidepressant treatment  https://neurosciencenews.com/depression-gut-bacteria-10685/?fbclid=IwAR2A_cRGQjHxAJOAlADBK5CkYX7bBoTW9Ms-lDkq8AS96kU5y43ofRwrkw4 …",[],https://twitter.com/LucindaNatDoc/status/1105365955285274624,0,0
1.11E+18,1.55E+12,3/12/2019,12:42:29,India Standard Time,463148990,ug1ygir1,celeste,why is my depression back  pic.twitter.com/2E0Msg8swg,[],https://twitter.com/ug1ygir1/status/1105365932120010753,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:42:28,India Standard Time,8.89E+17,kookiesbrownies,ᴋᴏᴏᴋɪᴇs & ʙʀᴏᴡɴɪᴇs [Faded👑],But the most disgusting a prsn could ever do/think they made fun my depression! They made fun of me bcoz I have only 1 frnd. They made fun bcoz I’m quiet prson  I feel like broken into million pieces. Life is not the same for every1. Circumstances affects dffrnt ppl differently,[],https://twitter.com/KookiesBrownies/status/1105365927028244481,1,0.7
1.11E+18,1.55E+12,3/12/2019,12:42:27,India Standard Time,1.06E+18,kaikitson,kaikitson,"We’re the middle children of history, man. We’ve all been raised on television to believe that one day we’d all be millionaires, and movie gods ..",[],https://twitter.com/kaikitson/status/1105365924184436737,0,0
1.11E+18,1.55E+12,3/12/2019,12:42:24,India Standard Time,4859552866,zaqkhan3,ZaraK KhaN,Inhuman behaviour �because I am a depression patient...,[],https://twitter.com/zaqkhan3/status/1105365910766813184,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:42:07,India Standard Time,709820966,rosecoloredcoen,cöen, back to back lots of happiness,[],https://twitter.com/rosecoloredcoen/status/1105365839618797568,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:58,India Standard Time,367912804,amber_moreno03,💋Amber💋,"Depression, anxiety, anger all within a week or so is literally taking a toll on me... I am so over everyone and everything! ✌🏽 deleting (not deactivating) social media apps... I’m done... don’t come to me anymore. ✌🏽✌🏽",[],https://twitter.com/amber_moreno03/status/1105365803338223616,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:41:47,India Standard Time,2156414076,poetinthewoods,Poet In the Woods,Poet in the Woods: A Visit from the Black Dog  https://poetinthewoods.blogspot.com/2017/10/a-visit-from-black-dog.html?spref=tw … #depression #despair #unabletocope #nowayout #dreariness #malaise #BREXIT?,"['#depression', '#despair', '#unabletocope', '#nowayout', '#dreariness', '#malaise', '#brexit']",https://twitter.com/PoetintheWoods/status/1105365757662322688,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:47,India Standard Time,4330336581,teamshabaan,TLS Family,Depression is the most common disability in women - About 25% of all women will experience severe depression at some point in their lives.,[],https://twitter.com/TeamShabaan/status/1105365754466058240,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:46,India Standard Time,1958119567,___soojung___,크리스탈,Depression is the most common disability in women - About 25% of all women will experience severe depression at some point in their lives.,[],https://twitter.com/___soojung___/status/1105365751953801216,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:41,India Standard Time,1.00E+18,haseomoon,Haseo,How y’all deal with depression?,[],https://twitter.com/HaseoMoon/status/1105365728629280768,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:38,India Standard Time,1.05E+18,bhaveshs31,BS, depression ,[],https://twitter.com/BhaveshS31/status/1105365718860791811,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:41:26,India Standard Time,1.10E+18,lfc4lifeynwa123,LFC4Life,Just saw this tweet as I was about to thank you for retweeting my ticket request. I love Linkin Park! 😁 I've felt like this tune a lot in the past due to my depression... Thanks again for the retweet! 👍🏾  https://youtu.be/QJ87793QXes ,[],https://twitter.com/LFC4LifeYNWA123/status/1105365667275067392,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:24,India Standard Time,1.03E+18,armyindistress,Pooh, i wanna know  do you even notice the tweets?,[],https://twitter.com/armyindistress/status/1105365658055917568,0,0
1.11E+18,1.55E+12,3/12/2019,12:41:20,India Standard Time,9.43E+17,thelockettlive,LMBG," #Depression and #anxiety are very real, they  are ruining my life.","['#depression', '#anxiety']",https://twitter.com/TheLockettLive/status/1105365641660428288,1,0.6
1.11E+18,1.55E+12,3/12/2019,12:41:10,India Standard Time,9.96E+17,missburgzy,jules uv🌹,not gonna lie to y’all depression really beatin my ass lately,[],https://twitter.com/missburgzy/status/1105365600279257089,1,0.3
1.11E+18,1.55E+12,3/12/2019,12:40:36,India Standard Time,1665774176,den_espinoza,thot✨♡,"me, my depression and anxiety damn, m dead",[],https://twitter.com/den_espinoza/status/1105365458419699712,1,0.5
1.11E+18,1.55E+12,3/12/2019,12:40:34,India Standard Time,73171384,itwthefuture,IfThisWasTheFuture,"Brain stimulation improves depression symptoms, restores brain waves in clinical study  https://ift.tt/2Ux5FyJ  pic.twitter.com/25np2omrdh",[],https://twitter.com/ITWthefuture/status/1105365451348066304,0,0
1.11E+18,1.55E+12,3/12/2019,12:40:33,India Standard Time,1.00E+18,serenityplace3,Serenity Placement,"Fast-Acting Depression Drug, Newly Approved, Could Help Millions - The New York Times  https://www.nytimes.com/2019/03/05/health/depression-treatment-ketamine-fda.html …",[],https://twitter.com/serenityplace3/status/1105365446642094080,0,0
